0131975,_1662166,0904047
_0353181,0537911,0131592
0803733,_0033072,_0345885
0251419,_1495757,0719952
_0508362,0718176,0248779
0756423,0497943,_0486747
1359309,_0825120,0686324
_1534136,_0352270,0977720
_1482293,0184497,_0999328
1204723,_0079985,_0996086
0687186,_1686629,0933740
_0298921,0144077,0634364
_0311971,_0746257,_0294490
_0703078,0441630,_0306935
1128629,_0036091,_0646569
0491153,_1665711,0903827
_0327715,0302977,0471643
0160788,_0529596,_0321881
_0605874,_0384404,0160097
_0913231,_0210824,_0569481
0071246,_0312269,_0791483
0147289,_0771946,0071186
_1058530,0204732,0146757
0310877,_0243752,_0871636
0344583,_1030347,0305894
_1042908,0581268,0337805
0659699,0469496,_0863873
1697601,_0832583,0612879
_1413752,_0455654,0991971
_1666707,0347826,_0987694
1447370,0219967,_0995404
1281796,_1668537,0992393
_0284152,_0128653,0958529
_1235593,_0767879,_0280343
_0747186,1010420,_0944343
1665645,1240415,_0679577
0867736,0108685,0995505
_0685950,_1499922,0762867
_0513418,1307276,_0633409
0829715,1326946,_0491158
0628655,0483019,0737739
0171932,_0784058,0588057
_1569296,0216740,0171087
0333059,_0012351,_0999999
0962098,_1214351,0326935
_0708436,0396476,0820393
_0006743,_0126321,_0650647
0371446,_0948874,_0006743
_0843411,0431461,0362964
0483533,0022253,_0746916
0780655,_1307686,0464910
_0649745,0513420,0703745
0236333,0092302,_0604983
0807150,_1127964,0234139
_0797098,0419904,0722319
0127599,_0027811,_0715331
0651998,_1080562,0127253
_0782522,0458659,0606776
0283207,0046399,_0705070
0803596,_1176697,0279436
_0747419,0461533,0719857
0176268,0032626,_0679748
0750813,_1111182,0175356
_0773506,0435261,0682233
0182850,_0009028,_0698648
0676267,_1118332,0181833
_0768606,0485878,0625886
0293857,0098777,_0695134
0909052,_1161179,0289647
_0782407,0392163,0788921
0025055,_0092352,_0704989
0499552,_0991210,0025052
_0820855,0424169,0479033
0363995,_0005595,_0731729
0710252,_1234303,0356010
_0707440,0544463,0652025
0316873,0198577,_0649890
1074155,_1090332,0311596
_0922588,0238509,0879188
_0301702,_0272314,_0797167
0217614,_0594082,_0297146
_0675479,_0267812,0215900
_0771415,_0370520,_0625271
_0146721,_0140655,_0697151
0385884,_0846932,_0146195
_0803038,0219993,0376379
0118920,_0361888,_0719469
_0006192,_0714844,0118640
_1118176,0169534,_0006192
0376183,_0251843,_0899304
0352885,_1060603,0367373
_1056296,0617579,0345607
0671923,0563884,_0870539
1787489,_0622212,0622492
_1431860,_0976335,0976614
_1613362,1520581,_0990364
0500012,1717500,_0999094
0327593,0193844,0479436
_0053993,_1102427,0321765
_0944354,0929940,_0053967
0921212,1211737,_0810118
1161804,0417002,0796335
0105044,_1214464,0917522
_1325435,0913695,0104851
0800612,1363616,_0970050
1000114,0488020,0717783
0235661,_0980719,0841533
_1647584,0573326,0233486
0781925,0700964,_0997053
1941224,_0354492,0704647
_1186293,_1604002,0932173
_0377301,1424413,_0926985
0865738,1192114,_0368412
0797184,0436700,0761574
0112231,_0983133,0715392
_1521747,0657043,0111996
0906240,0861368,_0998797
1860282,_0056677,0787190
_0675102,_1925858,0958391
0003366,0457415,_0624977
1479488,_0445488,0003366
_0843037,_1289238,0995834
_1182103,1520921,_0746667
0390096,1545260,_0925405
0598050,0566848,0380278
0587251,_0571170,0563032
_1503026,_0554347,0554075
_1388674,0606934,_0997704
1802821,0689164,_0983462
1702093,_0817779,0973203
_1690096,_0489597,0991393
_1630616,0518636,_0992892
1676159,0566762,_0998211
1704935,_1078756,0994455
_1402238,_0027189,0991017
_0877125,_0207422,_0985828
0468448,_0335898,_0768904
0069957,_0984780,0451502
_1256304,0687201,0069900
0939559,0827761,_0950954
1834508,_0146913,0807298
_0892056,_1866219,0965429
_0033506,0724433,_0778364
1776935,0210219,_0033499
0477868,_1787136,0978828
_0199356,0055645,0459887
_0333876,_0861653,_0198038
_0740140,0714819,_0327708
1310789,0628196,_0674391
1556715,_0796873,0966388
_1734990,_0490309,0999901
_1624737,0533134,_0986550
1685350,0598615,_0998546
1721298,_1005049,0993446
_1510773,_0134319,0988696
_1083660,_0115594,_0998199
0635730,_0313248,_0883677
0205366,_1125578,0593765
_1172728,0785443,0203926
0803726,1022008,_0921811
1620099,0292168,0719947
0056528,_1627326,0998785
_0515892,0650725,0056498
0938490,0339546,_0493311
1143028,_1251368,0806666
_1043276,0318450,0909894
_0165507,_0087899,_0864058
0666247,_0869903,_0164752
_0771446,0097115,0618040
_0368521,_0491595,_0697172
_0203301,_0130153,_0360236
0071429,_0818640,_0201904
_0763817,0359976,0071368
0654210,_0164860,_0691683
0303545,_1333360,0608533
_0757605,0799129,0298905
0692876,0835409,_0687183
1612092,0007975,0638753
_0473469,_1866168,0999147
_0116805,0479587,_0455976
1334646,_0318536,_0116539
_0556632,_1477818,0972246
_0776610,1254631,_0528329
0824340,1479323,_0700865
0486052,0388521,0734099
0046389,_0897172,0467139
_1372278,0542171,0046373
0898652,0527698,_0980360
1833454,_0835975,0782488
_1506454,_0484511,0965703
_1654524,0446685,_0997931
1597633,0413280,_0996497
1569526,_1398327,0999640
_0789830,0115115,0999999
_0687868,_0469998,_0710233
_0189419,0016674,_0634892
0670129,_0876367,_0188289
_0743519,0108210,0621087
_0349590,_0500935,_0676883
_0231762,_0120923,_0342513
0073245,_0807062,_0229692
_0742463,0332933,0073180
0609056,_0226117,_0676105
0167928,_1238431,0572094
_0929894,0882337,0167140
0764895,1110686,_0801557
1366683,0426680,0692461
0240465,_1284978,0979241
_1234223,0844151,0238155
0743808,1181132,_0943892
1371809,0498527,0677095
0335985,_1129816,0980267
_1543581,0705899,0329700
0740243,0987300,_0999630
1751060,0274005,0674468
0083816,_1694278,0983796
_0375117,0506298,0083718
0823526,_0092534,_0366381
0137854,_1484918,0733547
_0548682,0803546,0137418
0840250,0721742,_0521563
1486835,_0337395,0744810
_1283548,_1505185,0996477
_0620517,1610627,_0959027
0475586,1108845,_0581456
1180701,0597475,0457859
0572997,_0812959,0924873
_1865796,0029841,0542153
_0310036,_0060783,_0956802
0812579,_0788950,_0305093
_0694108,_0164491,0726063
_1054142,_0485154,_0639700
_0310017,0250903,_0869477
1394661,_0619673,_0305075
_0731511,_0852313,0984528
_1879515,0937478,_0667995
1324691,1589441,_0952724
0395672,_0007215,0969869
_0972026,_1254207,0385428
_0678342,1586209,_0826029
0391138,1183245,_0627503
1090267,0713239,0381241
0659532,_0489164,0886750
_1740590,_0788580,0612747
_1429913,1243625,_0985620
1153515,1794145,_0990092
0101763,_0336127,0914194
_1597095,_0750663,0101587
_1072439,1112061,_0999654
1500878,1547042,_0878369
0383552,_0012820,0997557
_1012733,_1246249,0374217
_0682184,1605353,_0848282
0373125,1154270,_0630490
1150209,0703684,0364527
0679142,_0541201,0912849
_1810622,_0680145,0628125
_1446058,1005288,_0971379
1566478,1573173,_0992230
0402449,_0074363,0999991
_1150859,_1242336,0391673
_0695797,1672697,_0913114
0303583,1040389,_0640997
1360603,0621618,0298942
0734912,_0833758,0977991
_1885834,_0020058,0670522
_0506797,_0057739,_0950785
0799323,_0666681,_0485379
_0540014,_0447280,0716885
_1540144,_0121396,_0514148
0136871,_0114743,_0999530
0743595,_1050228,0136444
_0839235,0366461,0676938
0098404,_0110175,_0744133
0499172,_1028294,0098246
_0839441,0481599,0478698
0433533,0129074,_0744270
1016490,_1229295,0420080
_0758898,0374419,0850266
_0061620,_0140353,_0688122
0378644,_0902359,_0061581
_0839468,0338968,0369661
0342569,_0160539,_0744288
0384321,_1145702,0335908
_0875351,0689543,0374930
0650974,0643373,_0767769
1729494,_0418020,0605961
_1251384,_1428860,0987434
_0788877,1672495,_0949420
0326723,1094365,_0709562
1339274,0675160,0320941
0729117,_0694883,0973318
_1925771,_0338887,0666211
_1138826,0269874,_0937655
1395823,_0118102,_0908143
0487944,_1746935,0984731
_0265893,0138636,0468811
_0160172,_0771817,_0262771
_0725384,0403948,_0159488
0938121,_0101475,_0663423
0384822,_1542438,0806449
_0487072,0574095,0375394
0592521,0136493,_0468041
0753935,_1321184,0558454
_0710497,0526951,0684513
0271933,0159337,_0652211
0997142,_1101811,0268593
_0868033,0290477,0839924
_0176372,_0226296,_0763059
0275394,_0738186,_0175459
_0822349,0043102,0271926
_0158703,_0485086,_0732746
_0154006,_0279097,_0158038
_0427549,_0678763,_0153398
_0847919,0352861,_0414642
1098026,_0130701,_0749906
0379255,_1604635,0890310
_0441022,0482413,0370228
0518652,_0105311,_0426864
0182577,_1298209,0495710
_0725670,0881518,0181564
0746776,0995109,_0663637
1420780,0282941,0679277
0035798,_1570527,0988769
_0621088,0757573,0035790
0957530,0659664,_0581921
1528952,_0550800,0817773
_1591060,_1068383,0999125
_1454753,1714356,_0999795
0167359,1330545,_0993275
1151178,0887236,0166579
0767882,_0128014,0913244
_1146749,_1430661,0694613
_0548816,1622695,_0911431
0412684,1044802,_0521677
1231701,0558756,0401070
0603372,_0929190,0943056
_1783949,0252112,0567422
0126685,0098492,_0977369
1194757,_1053748,0126347
_0814167,0135070,0930126
_0575744,_0441768,_0727154
_0130801,_0111496,_0544459
0296436,_0878603,_0130428
_0792749,0343254,0292114
0420032,_0179054,_0712286
0310286,_1176469,0407790
_0889112,0759965,0305331
0708077,0818715,_0776512
1706379,_0037616,0650374
_0567176,_1891144,0990823
_0072770,0477013,_0537252
1413472,_0352844,_0072706
_0650929,_1449245,0987650
_0844689,1339230,_0605926
0707637,1515527,_0747765
0462922,0413207,0650040
0161767,_0833233,0446564
_1402098,0333573,0161063
0546924,0101264,_0985804
1183560,_1317937,0520063
_0642437,0302498,0925956
_0263928,_0336230,_0599149
_0088651,_0513669,_0260874
_0652332,_0259423,_0088534
_0463876,_0396369,_0607041
_0180722,_0273944,_0447418
_0129774,_0669296,_0179740
_0817980,0139817,_0129410
0429583,_0435848,_0729766
_0111079,_0765262,0416492
_1405754,0356933,_0110851
0808237,0144942,_0986411
1246432,_1440132,0723070
_0537474,0212213,0947853
_0464997,_0527665,_0511968
_0423586,0013084,_0448420
0470306,_0727629,_0411032
_0595599,_0104896,0453159
_0671188,_0590149,_0561004
_0431392,0286255,_0621917
1209413,_0490926,_0418135
_0528203,_1076536,0935409
_1578367,1201645,_0503982
0827178,1830749,_0999971
0118599,_0251508,0736024
_1269113,_0895993,0118321
_1007488,1304464,_0954838
1084462,1608655,_0845493
0309665,0071734,0884052
_0716234,_1184772,0304739
_0759000,1414635,_0656549
0594705,1430098,_0688196
0604028,0567885,0560264
0414237,_0572289,0567962
_1517543,_0445173,0402492
_1159745,0364281,_0998582
1605369,0051307,_0916701
0821497,_1856404,0999402
_0087292,_0308986,0732166
_1369829,_0674409,_0087181
_0925704,0845282,_0979874
1851668,1030700,_0799044
1298699,_0129443,0960814
_1100757,_1698346,0963209
_0242062,1208529,_0891550
1307672,1135780,_0239705
0765331,0176781,0965582
_0528045,_1386341,0692775
_0711174,1310827,_0503845
0684370,1445019,_0652724
0529557,0502084,0632185
0286259,_0681041,0505151
_1500305,_0100963,0282365
_0449849,_0142242,_0997517
0665655,_0652603,_0434830
_0576930,_0404273,0617574
_1385445,_0188765,_0545454
0041143,_0112967,_0982872
0732363,_0989298,0041132
_0838070,0281826,0668629
_0035493,_0256322,_0743353
0200137,_0789144,_0035486
_0945326,0210190,0198803
0271018,_0295854,_0810688
0189931,_0927766,0267712
_1140831,0508504,0188791
0741709,0346532,_0908980
1563736,_1129569,0675549
_1102480,0072092,0999975
_0728912,_0327861,_0892329
0178708,_0242804,_0666058
0146632,_0946832,0177758
_1029873,0571707,0146107
0826182,0439977,_0857234
1637280,_0992451,0735349
_1355205,_0129200,0997791
_1118499,_0179818,_0976850
0474041,_0241394,_0899445
0366068,_1136109,0456486
_1012766,0692644,0357947
0675277,0723864,_0848300
1811505,_0237886,0625113
_0952868,_1761165,0971169
_0171051,0999894,_0815080
1597340,0868108,_0170218
1062579,_0348501,0999648
_1600841,_1299399,0873613
_0903573,1862553,_0999549
0067477,0739441,_0785543
1781555,0180279,0067425
0344348,_1821576,0977872
_0160359,0060116,0337583
_0202528,_0885304,_0159673
_0757140,0679699,_0201146
1189415,0553298,_0686845
1544539,_0922727,0928151
_1610303,_0221493,0999655
_1245469,0007157,_0999220
0875346,_0275868,_0947546
0301851,_1322367,0767765
_0939836,0802480,0297288
0701060,0943804,_0807462
1627043,0221292,0645028
_0017857,_1730038,0998419
_0328773,0498385,_0017856
0916196,_0139934,_0322882
_0010197,_1503687,0793291
_0568554,0878215,_0010197
0932349,0895157,_0538414
1402863,_0001310,0803022
_0664228,_1790640,0985932
_0182022,0771795,_0616451
1602104,0418013,_0181019
0945136,_1390060,0999510
_0945951,0395804,0810576
0030488,0004809,_0811054
0821756,_1019748,0030483
_0784716,0278674,0732343
_0106573,_0291110,_0706624
0099037,_0690839,_0106372
_0893453,0043403,0098875
0005402,_0445797,_0779240
_0061467,_0471939,0005402
_0876356,_0371452,_0061428
_0682197,_0080227,_0768412
0556845,_0552019,_0630500
_0332137,_0581483,0528511
_1487359,0057076,_0326064
0389122,_0167334,_0996521
0616491,_1168703,0379376
_0866210,0564768,0578176
0415101,0336647,_0761879
1434399,_0950199,0403282
_1177475,_0130081,0990712
_1153691,_0257660,_0923641
0266652,_0128745,_0914265
0623853,_1123917,0263504
_0838380,0522450,0584167
0374246,0221664,_0743561
1210329,_1099273,0365571
_0945357,0183369,0935732
_0460184,_0325823,_0810706
0128133,_0407922,_0444113
_0348358,_0630834,0127782
_1113938,0186641,_0341355
0708941,_0236472,_0897443
0350793,_1284070,0651030
_0905812,0773728,0343643
0668945,0859797,_0786926
1692190,0074344,0620159
_0297338,_1874898,0992641
_0113074,0347818,_0292976
0995277,_0590152,_0112834
_0866538,_0739041,0838910
_1777763,0757115,_0762092
1542236,1180777,_0978659
1247717,0120360,0999592
_0592792,_1682521,0948262
_0330699,0960026,_0558679
1389688,0903720,_0324704
1167338,_0200077,0983645
_1295625,_1572150,0919709
_0409690,1524450,_0962379
0677693,1108915,_0398325
0992769,0475387,0626997
0303995,_1005182,0837542
_1607458,0569173,0299335
0725924,0678242,_0999328
1949709,_0377281,0663827
_1191926,_1562670,0929067
_0458550,1492164,_0929083
0711575,1178635,_0442649
0902787,0515533,0653027
0310274,_0866425,0785056
_1710408,0309198,0305320
0412144,0165714,_0990270
1337494,_1184713,0400575
_0804849,0201758,0972908
_0478512,_0382592,_0720726
_0050363,_0292034,_0460459
_0148139,_0725865,_0050341
_0948241,0288000,_0147598
0736791,_0186880,_0812391
0365468,_1359464,0671915
_0759878,0751596,0357386
0655170,0726890,_0688833
1660029,_0218802,0609294
_0931276,_1743447,0996021
_0225603,1027094,_0802382
1543855,0944762,_0223694
1031069,_0180242,0999637
_1295851,_1526745,0857849
_0453345,1588943,_0962440
0538608,1042539,_0437976
1148017,0477677,0512941
0425498,_1077508,0911952
_1562090,0593139,0412774
0647716,0720563,_0999962
1960492,_0229488,0603366
_0893081,_1804870,0925025
_0073506,0869227,_0779007
1708659,0563119,_0073440
1007007,_1097016,0990512
_1531206,0280101,0845236
_0081486,0061746,_0999216
1136474,_0935823,_0081396
_0793231,_0026630,0907156
_0914511,_0504850,_0712623
_0246550,0222773,_0792264
1266374,_0697447,_0244060
_0791204,_0609604,0954020
_1878341,0402570,_0711200
1275979,0380936,_0953080
1566637,_1338813,0956855
_0889996,0142541,0999991
_0613758,_0393843,_0777069
_0021981,_0187498,_0575944
0168161,_0883701,_0021979
_0895719,0436087,0167369
0673622,0060736,_0780659
0883767,_1413126,0623821
_0555509,0414211,0773134
0049140,_0181509,_0527376
0131788,_0936233,0049121
_0913681,0561904,0131407
0830287,0355663,_0791757
1456873,_1163069,0738125
_1108938,0139044,0993518
_0576241,_0283467,_0895226
0274734,_0406133,_0544876
_0248265,_0728905,0271291
_1267828,0359776,_0245723
0931556,0092361,_0954455
1084315,_1544102,0802549
_0404979,0171433,0883983
_0495973,_0654270,_0394000
_0609395,0335906,_0475887
1143057,_0299127,_0572371
_0116408,_1423743,0909906
_0861192,1025423,_0116145
0856007,1327191,_0758620
0875692,0468381,0755232
0164691,_0958219,0767987
_1604920,0580390,0163948
0837146,0704257,_0999418
1935339,_0377599,0742735
_1248566,_1559222,0934287
_0458941,1523072,_0948532
0663305,1141442,_0442999
0977102,0515175,0615724
0352215,_0906813,0828880
_1715238,0364427,0344978
0473304,0265011,_0989586
1528531,_1102532,0455829
_0983353,0057001,0999107
_0783776,_0393885,_0832361
0013331,_0088159,_0705959
0509752,_0985806,0013330
_0816652,0409043,0487961
0335145,_0039119,_0728857
0633788,_1211611,0328907
_0731441,0580176,0592201
0400299,0297453,_0667943
1276150,_1007218,0389694
_1106663,0031068,0956905
_0781054,_0338270,_0894210
0156979,_0194604,_0704028
0280187,_0992116,0156335
_0950351,0563557,0276535
0699047,0379190,_0813619
1528012,_1043587,0643489
_1229622,_0015664,0999085
_0897735,_0282439,_0942362
0281721,_0222607,_0781917
0297955,_1039324,0278009
_1002431,0623714,0293566
0718243,0551300,_0842782
1747025,_0679167,0658063
_1479726,_0827278,0984512
_1752269,1245712,_0995856
1070316,1901655,_0983579
_0018042,_0549688,0877352
_1820249,_0221169,_0018041
_0462608,0066784,_0969048
1098977,_0690676,_0446284
_0602346,_0547775,0890743
_1802519,0144185,_0566577
0722130,_0017858,_0973272
0886735,_1451396,0660984
_0504199,0381695,0775013
_0002300,_0277927,_0483106
_0100007,_0778986,_0002300
_0982579,0381555,_0099841
0845424,_0003960,_0831931
0768691,_1522236,0748252
_0442736,0369494,0695195
0053720,_0339454,_0428413
_0260896,_0713560,0053694
_1052976,0331203,_0257947
0907641,_0061003,_0868900
0667337,_1545366,0788054
_0441237,0397259,0618897
0169193,_0286249,_0427059
_0172228,_0877432,0168387
_1091056,0644056,_0171377
1144665,0645475,_0887115
1774014,_0679552,0910572
_1657059,_0833602,0979422
_1697508,1319916,_0996282
0926379,1890571,_0991983
0026173,_0448388,0799450
_1643233,_0479867,0026170
_0899448,0482527,_0997378
1806069,0164089,_0782984
0917837,_1843835,0972451
_0062437,_0332030,0794289
_1471053,_0651217,_0062396
_0943403,0828657,_0995030
1873824,1004004,_0809560
1339401,_0174764,0954437
_1182016,_1675894,0973347
_0275464,1292089,_0925372
1163687,1178095,_0271994
0720405,0275075,0918269
_0296649,_1236131,0659689
_1018423,1182151,_0292318
0738510,1578722,_0851281
0424146,0306438,0673187
_0028249,_1007545,0411542
_1185232,0787528,_0028245
1006038,1032641,_0926586
1578133,0198379,0844718
_0227687,_1741164,0999973
_0307268,0610442,_0225724
1203141,0111089,_0302456
0509153,_1668515,0933173
_0349659,0286514,0487438
0116692,_0541940,_0342578
_0594855,_0326941,0116427
_0781256,_0323573,_0560389
_0133924,_0220211,_0704172
0229493,_0773270,_0133524
_0854140,0154773,0227484
0127476,_0402999,_0754006
_0032140,_0640379,0127131
_1117838,0006214,_0032134
0042411,_0335558,_0899156
0216162,_0713137,0042398
_1041861,0021373,0214482
_0145459,_0372031,_0863345
0121469,_0524037,_0144946
_0777494,_0371896,0121170
_0854445,_0134570,_0701496
0357785,_0419734,_0754207
_0062380,_0753875,0350201
_1343135,0298698,_0062340
0672496,0018339,_0974197
0974817,_1422341,0622941
_0524573,0358815,0827599
_0086673,_0308953,_0500844
_0137625,_0674866,_0086564
_0911842,0158410,_0137191
0474218,_0368222,_0790633
0039827,_0929074,0456643
_1329160,0608222,0039817
0944879,0667732,_0970948
1889086,_0524511,0810426
_1480085,_1233707,0949772
_1132969,1810064,_0995889
0088714,0980450,_0905675
1715738,0667824,0088598
0931639,_0846019,0989514
_1859048,_0102992,0802599
_0788188,_0033802,_0958742
0828559,_0506426,_0709077
_0241731,_0846562,0736958
_1680471,0623880,_0239383
1164579,0832952,_0993992
1828741,_0248813,0918622
_1177872,_1750598,0966916
_0142425,1135527,_0923793
1485063,1020267,_0141944
0869327,_0033662,0996327
_1002854,_1532125,0763895
_0407658,1442317,_0843009
0741011,1196639,_0396461
0821456,0509554,0675034
0275859,_0835418,0732139
_1682171,0264944,0272373
0355073,0088387,_0993804
1178940,_1205777,0347659
_0730464,0284224,0924202
_0284471,_0313661,_0667215
0016025,_0539466,_0280650
_0654409,_0267393,0016024
_0579178,_0383572,_0608690
_0167411,_0228529,_0547336
0056079,_0741126,_0166630
_0829432,0191671,0056050
0363751,_0380090,_0737548
_0023661,_0837179,0355783
_1309766,0462503,_0023659
0880381,0319986,_0966125
1554671,_1254147,0770981
_0931247,0148467,0999870
_0594302,_0366606,_0802365
0044345,_0251989,_0559930
0024873,_0847129,0044331
_0991411,0452454,0024870
0826042,0146658,_0836799
1107201,_1448665,0735255
_0550256,0270015,0894451
_0300903,_0442265,_0522905
_0317861,_0281649,_0296383
_0296248,_0569650,_0312536
_0646863,0005908,_0291934
0293946,_0591716,_0602686
_0372174,_0322440,0289731
_0947116,_0468866,_0363641
_0533654,0159280,_0811735
1139721,_0586066,_0508683
_0518092,_0821022,0908517
_1850289,0742103,_0495223
1342392,1163434,_0961195
1315733,0184993,0974029
_0419628,_1655369,0967647
_0415310,0905803,_0407420
1297790,0856077,_0403474
1282723,_0259302,0962965
_1368882,_1548437,0958793
_0476321,1590162,_0979684
0551108,1054840,_0458513
1148090,0486768,0523631
0425686,_1057189,0911982
_1595383,0567304,0412945
0635799,0669815,_0999698
1960091,_0344781,0593820
_1092887,_1625382,0925177
_0346104,1343003,_0887958
1011015,1215654,_0339235
0714096,0371593,0847371
_0068209,_1066955,0654935
_1337471,0897425,_0068157
0962184,1336737,_0972903
1037583,0408878,0820442
0052973,_1170151,0861178
_1358230,0921463,0052948
0836613,1392250,_0977493
0937872,0453573,0742378
0167187,_1024204,0806301
_1553764,0685943,0166409
0868783,0942700,_0999855
1788164,0124188,0763544
_0274128,_1872532,0976469
_0100841,0338669,_0270707
0958373,_0614549,_0100670
_0888959,_0660792,0818257
_1755098,0581122,_0776416
1529621,0750968,_0983065
1771780,_0587020,0999152
_1690380,_1057276,0979871
_1430718,1731235,_0992858
0139216,1285835,_0990205
1246789,0909488,0138767
0773870,_0127970,0947967
_1178707,_1434108,0698908
_0540292,1635026,_0924113
0401655,1017769,_0514386
1265743,0526686,0390942
0590067,_1019870,0953831
_1679229,0413750,0556417
0382146,0351580,_0994127
1689354,_0902565,0372912
_1178806,_0307318,0992980
_1503419,_0040459,_0924151
0647167,_0166224,_0997731
0595550,_1327887,0602929
_0749614,0618864,0560964
0450947,0401290,_0681357
1451223,_0849994,0435818
_1298685,_0334739,0992860
_1523534,0060383,_0963205
0898645,_0153065,_0998883
0589043,_1483086,0782484
_0577977,0521435,0555566
0381478,0067847,_0546331
0690391,_1231867,0372292
_0728979,0555202,0636838
0341157,0236458,_0666109
1164200,_1059352,0334578
_0988683,0156772,0918472
_0492718,_0328996,_0835303
0144592,_0382274,_0473022
_0283311,_0692541,0144089
_1142831,0294957,_0279536
0860129,_0077566,_0909812
0675416,_1512699,0757927
_0481832,0435590,0625222
0216256,_0182100,_0463403
0064716,_1043787,0214574
_0934288,0780341,0064670
0924825,0890360,_0804176
1653032,_0006912,0798516
_0620628,_1879197,0996621
_0085195,0537977,_0581546
1515020,_0205124,_0085092
_0375815,_1711465,0998445
_0347289,0767549,_0367031
1351938,0513941,_0340350
1197706,_1086335,0976146
_1499995,0174500,0931205
_0363124,_0083736,_0997495
0798889,_0745524,_0355197
_0660642,_0257747,0716582
_1233670,_0393846,_0613624
_0242858,0142732,_0943709
1252867,_0783249,_0240478
_0776761,_0400883,0949885
_1679458,_0078160,_0700973
0351806,_0094630,_0994102
0772362,_1200364,0344594
_0763228,0493648,0697829
0233226,0113235,_0691258
0938720,_1113398,0231118
_0815802,0333428,0806803
_0078316,_0183564,_0728275
0328169,_0851271,_0078236
_0866606,0265790,0322310
0260626,_0264602,_0762136
0198746,_0968909,0257685
_1082329,0577045,0197440
0785106,0479122,_0883053
1711957,_0883879,0706900
_1441341,_0351390,0990053
_1514231,0148645,_0991632
1115597,_0102614,_0998401
0657876,_1632311,0898173
_0370127,0263907,0611437
_0046392,_0563054,_0361734
_0590807,_0171043,_0046375
_0328944,_0540205,_0557032
_0384168,_0043053,_0323044
0222357,_0747410,_0374788
_0621582,0098925,0220529
0007083,_0578120,_0582322
_0379886,_0169807,0007083
_0378251,_0671644,_0370815
_0631881,0304655,_0369295
0986425,_0338987,_0590664
_0150115,_1277622,0834059
_1108408,1096736,_0149551
0765482,1548329,_0894990
0526056,0336100,0692885
0008498,_1019926,0502127
_1257978,0782519,0008498
0976191,1054295,_0951470
1572129,0243857,0828369
_0126710,_1682599,0999999
_0411449,0666289,_0126372
1121334,0312532,_0399938
0998613,_1391238,0900681
_0844129,0367079,0840721
_0053259,_0106290,_0747393
0511351,_0932218,_0053234
_0817169,0313705,0489356
0186824,_0216714,_0729212
0260263,_0985650,0185739
_0988425,0565731,0257335
0719839,0404363,_0835161
1582374,_1005868,0659264
_1288545,_0089990,0999933
_1050547,_0233177,_0960431
0365202,_0212709,_0867695
0398374,_1104521,0357138
_0970908,0641054,0387920
0636322,0576990,_0825398
1756207,_0569827,0594241
_1389682,_1094317,0982861
_1449326,1671252,_0983644
0232425,1414950,_0992632
0959786,0805794,0230338
0761706,_0206500,0819069
_1221766,_1351849,0690157
_0710294,1703002,_0939705
0272776,0988536,_0652056
1447562,0562463,0269406
0733186,_1010698,0992416
_1712729,0315306,0669240
0153212,0176595,_0989944
1373134,_1008753,0152613
_0898777,_0007626,0980528
_0925288,_0448292,_0782566
_0122281,0102766,_0798794
1025859,_0889582,_0121977
_0802025,_0061382,0855160
_0941871,_0490874,_0718766
_0230389,0205646,_0808660
1249223,_0728523,_0228356
_0801939,_0527467,0948739
_1818075,0212931,_0718706
0969127,0056174,_0969582
1012103,_1579788,0824392
_0360769,0155153,0847948
_0497177,_0697408,_0352994
_0655005,0441158,_0476946
1293187,_0065349,_0609163
0371525,_1732443,0961713
_0275860,0242514,0363037
0156419,_0652976,_0272374
_0722401,_0085562,0155782
_0338815,_0525968,_0661188
_0269724,_0070078,_0332369
0173805,_0811112,_0266465
_0704150,0276875,0172931
0416134,_0340192,_0647386
_0053342,_0944533,0404227
_1259271,0697365,_0053317
1045651,0853623,_0951867
1799573,_0146037,0865251
_0940190,_1858334,0973945
_0042760,0769162,_0807670
1795985,0321654,_0042747
0690386,_1629503,0974752
_0445253,0249770,0636835
_0094449,_0536006,_0430686
_0501944,_0203742,_0094308
_0348583,_0559418,_0481131
_0474220,0014807,_0341566
0367651,_0695968,_0456645
_0548980,_0116590,0359424
_0607660,_0610822,_0521817
_0475451,0298398,_0570948
1178797,_0444281,_0457740
_0438678,_1165094,0924147
_1414825,1233500,_0424743
0718112,1785004,_0987861
0185377,_0083892,0657964
_0842689,_1099496,0184317
_0800146,1412417,_0746435
0680468,1455040,_0717458
0569538,0495298,0629157
0285078,_0720825,0539243
_1534235,_0004416,0281232
_0232112,_0159959,_0999332
0643668,_0775101,_0230033
_0765069,_0098656,0600134
_0787144,_0494352,_0692587
_0241225,0128442,_0708340
0988289,_0795533,_0238892
_0760137,_0244639,0835086
_1311846,_0354214,_0689021
_0130497,0101184,_0966659
1189853,_0885203,_0130127
_0802835,_0150345,0928315
_1203987,_0435525,_0719328
_0202963,0214787,_0933476
1392699,_0735314,_0201572
_0830596,_0572243,0984183
_1880613,0334767,_0738333
1191344,0252951,_0952390
1366906,_1516232,0928868
_0520964,0080119,0979286
_0776312,_0648916,_0497717
_0522895,0489528,_0700653
1572651,_0038699,_0499390
0302913,_1848851,0999998
_0150146,0022294,0298302
_0247762,_0901093,_0149583
_0752732,0740456,_0245235
1228647,0696515,_0683635
1590369,_0594959,0942036
_1702001,_0983938,0999808
_1549914,1625311,_0991405
